pal_index,pal_name,pal_description,is_boss,is_tower_boss,element_1,element_2,item_drop_1,item_drop_2,partner_skill_title,partner_skill_description,work_suitability,stats_hp,stats_melee_attack,stats_shot_attack,stats_defense,stats_support,stats_stamina,stats_walk_speed,stats_run_speed,stats_ride_sprint_speed,stats_food_amount,stats_rarity,stats_price,male_probability,combi_rank,active_skills
70,Flambelle,"When it starts crying, this Pal produces magma in place of tears. The magma that pours out is absorbed back into its body, causing it to get hotter and hotter.
The more it cries, the stronger it becomes.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'FireOrgan'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalOil'}",Magma Tears,Sometimes produces Flame Organ when assigned to Ranch.,"Emit Flame(Lv.1), Handcraft(Lv.1), Transport(Lv.1), Monster Farm(Lv.1)",60,100,70,80,100,100,98,250,375,2,1,2500,50,1405,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Flare Storm (Lv.30 | Pwr.80 | CD.18s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
71,Vanwyrm,"The melodies of a flute made from the exoskeleton of a Vanwyrm are said to cross whole mountain ranges.
In ages past, such flutes were used to signal an attack.",False,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Bone'}","{'drop_rate': 1, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Ruby'}",Aerial Marauder,"Can be ridden as an flying mount. Increases damage player deals
to enemy weak points while mounted.","Emit Flame(Lv.1), Transport(Lv.3)",90,100,115,90,100,150,350,700,850,6,4,4360,50,660,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ignis Blast (Lv.7 | Pwr.30 | CD.2s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
72,Bushi,"Its body becomes a blade upon death, to be taken up by the next generation. If someone other than a Bushi wields this blade, the soul within
torments them until they are driven mad.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Bone'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'CopperIngot'}",Brandish Blade,"When activated, attacks targeted enemy with a powerful Iaigiri.","Emit Flame(Lv.2), Handcraft(Lv.1), Collection(Lv.1), Deforest(Lv.3), Transport(Lv.2)",80,100,125,80,100,100,160,600,900,4,7,4520,50,640,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iaigiri (Lv.22 | Pwr.65 | CD.9s) | Ignis Breath (Lv.30 | Pwr.70 | CD.15s) | Lightning Strike (Lv.40 | Pwr.120 | CD.40s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
73,Beakon,"Some think it is a related species to Ragnahawk, but there is in fact no connection. Using its sharp beak, it descends on its prey in a quick motion
that resembles a bolt of lightning.",False,False,Electric,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'ElectricOrgan'}",,Thunderous,Can be ridden as an flying mount. Applies Electric damage to the player's attacks while mounted.,"Generate Electricity(Lv.2), Collection(Lv.1), Transport(Lv.3)",105,100,115,80,100,160,200,750,1200,7,6,7490,50,220,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Spark Blast (Lv.7 | Pwr.30 | CD.2s) | Shockwave (Lv.15 | Pwr.40 | CD.4s) | Lightning Streak (Lv.22 | Pwr.75 | CD.16s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
74,Ragnahawk,"Some think it is a related species to Beakon, but there is in fact no connection. It mainly eats rocks, and after many long years its
beak and head have hardened to accommodate this diet.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 7, 'item_name': 'FireOrgan'}",,Flame Wing,Can be ridden as an flying mount. Applies Fire damage to the player's attacks while mounted.,"Emit Flame(Lv.3), Transport(Lv.3)",95,100,105,120,100,150,200,800,1300,7,7,6720,50,380,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Sand Tornado (Lv.22 | Pwr.80 | CD.18s) | Flare Storm (Lv.30 | Pwr.80 | CD.18s) | Ignis Breath (Lv.40 | Pwr.70 | CD.15s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
75,Katress,"With the power of shadows, it produces arcane phenomena. It prefers to eat food raw and is particularly hostile towards Wixen.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}","{'drop_rate': 50, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalItem_CatMage'}",Grimoire Collector,"While fighting together, Neutral Pals drop more items when defeated.","Handcraft(Lv.2), Product Medicine(Lv.2), Transport(Lv.2)",90,100,105,90,100,100,145,440,620,5,6,4120,50,700,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Shadow Burst (Lv.22 | Pwr.55 | CD.10s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
76,Wixen,"With the power of light, it produces arcane phenomena. It prefers to eat food well-done and is particularly hostile towards Katress.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'FireOrgan'}","{'drop_rate': 1, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TechnologyBook_G1'}",Lord Fox,"When fighting together, applies Fire damage to the player's attacks.","Emit Flame(Lv.2), Handcraft(Lv.3), Transport(Lv.2)",90,50,110,80,120,100,145,440,620,5,6,1540,50,1160,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Flare Storm (Lv.30 | Pwr.80 | CD.18s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
77,Verdash,"Land that Verdash has run across becomes extremely fertile, with thick vegetation growing there soon after.
It will not run anywhere that herbicide has been used.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Bone'}",Grassland Speedster,"When fighting together, increases player's movement speed and applies Grass damage to the player's attacks.","Seeding(Lv.2), Handcraft(Lv.3), Collection(Lv.3), Deforest(Lv.2), Transport(Lv.2)",90,100,115,90,100,100,195,500,700,3,8,2200,50,990,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Stone Cannon (Lv.7 | Pwr.70 | CD.15s) | Seed Machine Gun (Lv.15 | Pwr.50 | CD.9s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
78,Vaelet,"The castle was filled with the king's favorite flowers. A great battle ensued, and flames approached the castle.
Amidst the chaos, the spirit of a flower appeared.
 - From the fairy tale, |The King's Flower.|",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Herbs'}","{'drop_rate': 50, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TomatoSeeds'}",Purification of Gaia,"While fighting together, Ground Pals drop more items when defeated.","Seeding(Lv.2), Handcraft(Lv.2), Collection(Lv.2), Product Medicine(Lv.3), Transport(Lv.1)",100,100,100,120,100,100,150,400,550,3,8,1960,50,1050,Poison Fog (Lv.1 | Pwr.0 | CD.30s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Poison Blast (Lv.15 | Pwr.30 | CD.2s) | Seed Mine (Lv.22 | Pwr.65 | CD.13s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
79,Sibelyx,"A Pal that likes the rain, and will often bask in rain showers until the weather clears up.
On rainy days, Foxparks can often be found taking shelter beneath it.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Cloth2'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'IceOrgan'}",Silk Maker,"When activated, attacks targeted enemy with a powerful Blizzard Spike.
Sometimes produces High Quality Cloth
when assigned to Ranch.","Product Medicine(Lv.2), Cool(Lv.2), Monster Farm(Lv.1)",110,90,90,100,90,100,100,400,550,5,7,5900,50,450,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.7 | Pwr.55 | CD.10s) | Iceberg (Lv.15 | Pwr.70 | CD.15s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
80,Elphidran,"It possesses a demeanor as pure as its appearance suggests. Perhaps because of this, it is sometimes unable to discern good from evil,
often allowing wrongdoers to take advantage of it.",False,False,Dragon,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalOil'}",,Amicable Holy Dragon,"Can be ridden as an flying mount. While fighting together, Dark Pals drop more items when defeated.",Deforest(Lv.2),110,80,80,90,100,130,83,630,800,6,7,5230,50,540,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Dragon Burst (Lv.7 | Pwr.55 | CD.10s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Mystic Whirlwind (Lv.22 | Pwr.70 | CD.10s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Pal Blast (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
81,Kelpsea,"Its personality changes depending on the quality of the water it was born into. Kelpsea born into polluted waters are generally ill-tempered
and quickly become delinquents.",False,False,Water,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Meat_Kelpie'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalFluid'}",Aqua Spout,"While in team, increases attack power of Water Pals.",Watering(Lv.1),70,100,70,70,100,100,100,700,900,1,1,1260,50,1260,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Aqua Gun (Lv.15 | Pwr.40 | CD.4s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Hydro Laser (Lv.50 | Pwr.150 | CD.55s)
82,Azurobe,"This Pal's white ribbon turns black if doused with impure water. Given its usefulness in detecting poison, this Pal was once overhunted.
This past has left them bitter towards humanity.",False,False,Water,Dragon,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Cloth'}",,Waterwing Dance,"Can be ridden to travel on water. Applies Water damage
to the player's attacks while mounted.",Watering(Lv.3),110,70,100,100,100,100,150,600,800,6,7,5600,50,500,Aqua Gun (Lv.1 | Pwr.40 | CD.4s) | Dragon Cannon (Lv.7 | Pwr.30 | CD.2s) | Bubble Blast (Lv.15 | Pwr.65 | CD.13s) | Dragon Burst (Lv.22 | Pwr.55 | CD.10s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Hydro Laser (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
83,Cryolinx,"It can easily climb steep mountains with its hard claws. However, its short legs make it difficult to descend,
often leaving it stranded in high places.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'IceOrgan'}",,Dragon Hunter,"While fighting together, Dragon Pals drop more items when defeated.","Handcraft(Lv.1), Deforest(Lv.2), Cool(Lv.3)",100,140,100,110,100,100,280,720,900,7,7,8440,50,130,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Stone Cannon (Lv.15 | Pwr.70 | CD.15s) | Icicle Cutter (Lv.22 | Pwr.55 | CD.10s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
84,Blazehowl,"While it prefers raw meat, it always ends up eating well-done meat. This is due to its blistering claws,
which it uses as its weapon—it simply doesn't realize its prey gets burned to a crisp.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'FireOrgan'}",,Hellflame Lion,"Can be ridden. While fighting together, Grass Pals drop more items when defeated.","Emit Flame(Lv.3), Deforest(Lv.2)",105,100,110,80,100,100,180,750,900,7,7,4040,50,710,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Ignis Rage (Lv.30 | Pwr.120 | CD.40s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
85,Relaxaurus,"Contrary to its blasé appearance, it's quite ferocious. It perceives everything in its sight as prey
and will stop at nothing to devour it.",False,False,Dragon,Water,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 4, 'item_name': 'PalOil'}","{'drop_rate': 5, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Ruby'}",Hungry Missile,Can be ridden. Can rapidly fire a missile launcher while mounted.,"Watering(Lv.2), Transport(Lv.1)",110,110,100,70,100,100,60,650,800,7,8,10240,50,280,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Aqua Gun (Lv.7 | Pwr.40 | CD.4s) | Dragon Burst (Lv.15 | Pwr.55 | CD.10s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
86,Broncherry,"Its scent drastically changes before and after pairing. It exudes a pleasing aroma after finding a partner,
which is called the |fragrance of first love.|",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Meat_SakuraSaurus'}","{'drop_rate': 50, 'min_drop': 1, 'max_drop': 2, 'item_name': 'TomatoSeeds'}",Overaffectionate,"Can be ridden. While in team, Broncherry helps carry supplies,
increasing the player's max carrying capacity.",Seeding(Lv.3),120,80,90,100,120,100,75,350,500,7,7,2920,50,860,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Muscle Slam (Lv.15 | Pwr.80 | CD.12s) | Seed Mine (Lv.22 | Pwr.65 | CD.13s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
87,Petallia,"A Pal that transforms into a massive plant when at the end of its life. Once every ten years, a beautiful flower blooms
and a new Petallia is born.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Poppy'}",,Blessing of the Flower Spirit,"When activated, uses medicinal flowers to restore the player's HP.","Seeding(Lv.3), Handcraft(Lv.2), Collection(Lv.2), Product Medicine(Lv.2), Transport(Lv.1)",100,100,95,100,100,100,150,550,700,3,8,3590,50,780,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Aqua Gun (Lv.7 | Pwr.40 | CD.4s) | Seed Machine Gun (Lv.15 | Pwr.50 | CD.9s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
88,Reptyro,"Magma-like blood runs throughout its body. If a large amount of water is thrown on it, this water rapidly heats,
causing an immense vapor explosion.",False,False,Fire,Ground,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 7, 'item_name': 'FireOrgan'}",,Ore-loving Beast,Can be ridden. Improves efficiency of mining ores while mounted.,"Emit Flame(Lv.3), Mining(Lv.3)",110,100,105,120,100,100,80,390,550,5,6,6940,50,320,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Stone Blast (Lv.7 | Pwr.55 | CD.10s) | Stone Cannon (Lv.15 | Pwr.70 | CD.15s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Volcanic Burst (Lv.30 | Pwr.100 | CD.45s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
89,Kingpaca,"Melpaca serve this Pal. Contests between Kingpaca offer up their vassals as a wager.
Those seen alone are losers of such contests.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 5, 'item_name': 'Wool'}",,King of Muscles,"Can be ridden. While in team, Kingpaca helps carry supplies,
increasing the player's max carrying capacity.",Collection(Lv.1),120,100,85,90,100,100,80,500,700,7,8,5800,90,470,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Power Bomb (Lv.15 | Pwr.70 | CD.15s) | Kingly Slam (Lv.22 | Pwr.100 | CD.21s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Rock Lance (Lv.40 | Pwr.150 | CD.55s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
90,Mammorest,"The vegetation on its back varies between individuals. There is a long history of appreciating this veritable garden of a Pal,
and there are even Mammorest pruning specialists.",False,False,Grass,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'PalOil'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Leather'}",Gaia Crusher,Can be ridden. Improves efficiency of cutting trees and mining ores while mounted.,"Seeding(Lv.2), Deforest(Lv.2), Mining(Lv.2)",150,100,85,90,30,100,135,430,600,8,8,9450,50,300,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Power Bomb (Lv.15 | Pwr.70 | CD.15s) | Grass Tornado (Lv.22 | Pwr.80 | CD.18s) | Earth Impact (Lv.30 | Pwr.100 | CD.30s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
91,Wumpo,"Researchers once tried to shave off its hair to reveal its true form. In the end, only hair was left, as if that was all there was to begin with.",False,False,Ice,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'IceOrgan'}","{'drop_rate': 20, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Poppy'}",Guardian of the Snowy Mountain,"Can be ridden. While in team, Wumpo helps carry supplies,
increasing the player's max carrying capacity.","Handcraft(Lv.2), Deforest(Lv.3), Cool(Lv.2), Transport(Lv.4)",140,100,80,100,100,100,100,365,550,8,7,5900,50,460,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Cryst Breath (Lv.30 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
92,Warsect ,"The ultra-hard armor surrounding its body is extremely strong and heat resistant.
Even a napalm blast would hardly leave a scratch.",False,False,Ground,Grass,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 4, 'item_name': 'Honey'}",,Hard Armor,"When fighting together, increases player's defense and applies Fire damage to the player's attacks.","Seeding(Lv.1), Handcraft(Lv.1), Deforest(Lv.3), Transport(Lv.3)",120,100,100,120,100,100,110,500,600,6,8,6830,85,340,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Giga Horn (Lv.30 | Pwr.75 | CD.11s) | Rock Lance (Lv.40 | Pwr.150 | CD.55s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
93,Fenglope,"In ages past, its beautiful visage was a common sight in paintings.
As time passed, its beautiful pelt and antlers were
often seen in works of art.",False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 3, 'item_name': 'Leather'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Horn'}",Wind and Clouds,Can be ridden. Can double jump while mounted.,Deforest(Lv.2),110,110,110,90,100,100,100,750,1050,6,3,2250,50,980,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Aqua Gun (Lv.7 | Pwr.40 | CD.4s) | Cloud Tempest (Lv.15 | Pwr.90 | CD.15s) | Acid Rain (Lv.22 | Pwr.80 | CD.18s) | Aqua Burst (Lv.30 | Pwr.100 | CD.30s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
94,Felbat,"Attacking from the shadows, this Pal traps its prey within its cloak-like wings.
It's probably best not to know what happens within them,
or why the inside of its wings are stained red.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Cloth'}","{'drop_rate': 3, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone'}",Life Steal,"While fighting together, grants the player and Felbat the life steal effect which absorbs some of the received damage and restores HP.",Product Medicine(Lv.3),100,100,105,110,110,100,100,550,700,5,6,2100,50,1010,Poison Blast (Lv.1 | Pwr.30 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
95,Quivern,"Sleeping while cuddling a Quivern is said to be a heavenly experience, but there are some who have been crushed and sent to heaven by ones
that toss and turn in their sleep.",False,False,Dragon,,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 3, 'item_name': 'PalOil'}",,Sky Dragon's Affection,Can be ridden as an flying mount. Enhances Dragon attacks while mounted.,"Handcraft(Lv.1), Collection(Lv.2), Mining(Lv.2), Transport(Lv.3)",105,100,100,100,100,220,240,800,950,4,7,6830,50,350,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Acid Rain (Lv.15 | Pwr.80 | CD.18s) | Draconic Breath (Lv.22 | Pwr.70 | CD.15s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
96,Blazamut,"Legends say it was born during a volcanic eruption. A strange group even claims that this continent is laid upon
the back of a giant Blazamut.",False,False,Fire,,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'Coal'}","{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'FireOrgan'}",Magma Kaiser,Can be ridden. Enhances Fire attacks while mounted.,"Emit Flame(Lv.3), Mining(Lv.4)",100,150,125,120,50,100,400,700,900,9,9,10520,50,10,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Ignis Blast (Lv.7 | Pwr.30 | CD.2s) | Stone Blast (Lv.15 | Pwr.55 | CD.10s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Ignis Rage (Lv.30 | Pwr.120 | CD.40s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
97,Helzephyr,"It calls forth lightning from the depths of hell. One who dies from Helzephyr's inferno
is sure to be sent to the underworld.",False,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Venom'}","{'drop_rate': 3, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalUpgradeStone2'}",Wings of Death,Can be ridden as an flying mount. Applies Dark damage to the player's attacks while mounted.,Transport(Lv.3),100,100,125,100,100,170,100,700,1100,8,7,7840,50,190,Spirit Fire (Lv.1 | Pwr.45 | CD.7s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Flare Storm (Lv.22 | Pwr.80 | CD.18s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
98,Astegon,"A savage beast born of the abyss. Thou shall not stand before the beast.
Thou shall not heed the beast.",False,False,Dragon,Dark,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'StealIngot'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'Quartz'}",Black Anklyosaur,Can be ridden as an flying mount. Increases damage dealt to ore while mounted.,"Handcraft(Lv.1), Mining(Lv.4), Oil Extraction(Lv.3)",100,100,125,125,100,300,150,600,800,9,9,8200,50,150,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Spirit Flame (Lv.7 | Pwr.75 | CD.16s) | Dragon Burst (Lv.15 | Pwr.55 | CD.10s) | Nightmare Ball (Lv.22 | Pwr.100 | CD.30s) | Draconic Breath (Lv.30 | Pwr.70 | CD.15s) | Dark Laser (Lv.40 | Pwr.150 | CD.55s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
99,Menasting,"Being made of pure energy, its insides are completely hollow. This Pal crams still-living prey into its hollow body, where it absorbs them.
Hellish screams of pain can often be heard coming from inside this Pal.",False,False,Dark,Ground,"{'drop_rate': 100, 'min_drop': 10, 'max_drop': 10, 'item_name': 'Coal'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Venom'}",Steel Scorpion,"When fighting together, increases the player's defense and Electric Pals drop more items when defeated.","Deforest(Lv.2), Mining(Lv.3)",100,100,100,130,100,100,200,1000,1200,7,9,7050,50,260,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Poison Blast (Lv.7 | Pwr.30 | CD.2s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Stone Cannon (Lv.22 | Pwr.70 | CD.15s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Rock Lance (Lv.40 | Pwr.150 | CD.55s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
